Src_Player_Id,First_Deposit_Date,First_Deposit_Channel,First_Deposit_Method,First_Deposit_Amount
13472812,NULL,NULL,NULL,NULL
13331793,NULL,NULL,NULL,NULL
13116242,NULL,NULL,NULL,NULL
12689016,NULL,NULL,NULL,NULL
12681525,NULL,NULL,NULL,NULL
20256057,NULL,NULL,NULL,NULL
19208378,NULL,NULL,NULL,NULL
12473890,NULL,NULL,NULL,NULL
17665172,NULL,NULL,NULL,NULL
14794290,NULL,NULL,NULL,NULL
15981616,NULL,NULL,NULL,NULL
19902607,NULL,NULL,NULL,NULL
12663261,NULL,NULL,NULL,NULL
16619629,NULL,NULL,NULL,NULL
19163390,NULL,NULL,NULL,NULL
12662441,NULL,NULL,NULL,NULL
19599322,NULL,NULL,NULL,NULL
17779143,NULL,NULL,NULL,NULL
12837863,NULL,NULL,NULL,NULL
13300579,NULL,NULL,NULL,NULL
13821280,NULL,NULL,NULL,NULL
19006613,NULL,NULL,NULL,NULL
19917280,NULL,NULL,NULL,NULL
12853799,NULL,NULL,NULL,NULL
16820297,NULL,NULL,NULL,NULL
20281218,NULL,NULL,NULL,NULL
13181413,NULL,NULL,NULL,NULL
15710082,NULL,NULL,NULL,NULL
16626730,NULL,NULL,NULL,NULL
16146987,NULL,NULL,NULL,NULL
19943251,NULL,NULL,NULL,NULL
12594565,NULL,NULL,NULL,NULL
13035205,NULL,NULL,NULL,NULL
12364320,NULL,NULL,NULL,NULL
17323932,NULL,NULL,NULL,NULL
15952974,NULL,NULL,NULL,NULL
20385158,NULL,NULL,NULL,NULL
13813337,NULL,NULL,NULL,NULL
19409060,NULL,NULL,NULL,NULL
20320184,NULL,NULL,NULL,NULL
19478296,NULL,NULL,NULL,NULL
19693070,NULL,NULL,NULL,NULL
20272427,NULL,NULL,NULL,NULL
19380847,NULL,NULL,NULL,NULL
19576855,NULL,NULL,NULL,NULL
13506079,NULL,NULL,NULL,NULL
18773502,NULL,NULL,NULL,NULL
19146663,NULL,NULL,NULL,NULL
13808108,NULL,NULL,NULL,NULL
16437324,NULL,NULL,NULL,NULL
20565579,NULL,NULL,NULL,NULL
13749585,NULL,NULL,NULL,NULL
17630879,NULL,NULL,NULL,NULL
13004883,NULL,NULL,NULL,NULL
13313142,NULL,NULL,NULL,NULL
14967124,NULL,NULL,NULL,NULL
12662181,NULL,NULL,NULL,NULL
14923537,NULL,NULL,NULL,NULL
13380181,NULL,NULL,NULL,NULL
18558055,NULL,NULL,NULL,NULL
15427689,NULL,NULL,NULL,NULL
17563113,NULL,NULL,NULL,NULL
12426894,NULL,NULL,NULL,NULL
12388933,NULL,NULL,NULL,NULL
13127284,NULL,NULL,NULL,NULL
20250105,NULL,NULL,NULL,NULL
19359947,NULL,NULL,NULL,NULL
12679744,NULL,NULL,NULL,NULL
15679569,NULL,NULL,NULL,NULL
12984076,NULL,NULL,NULL,NULL
16084134,NULL,NULL,NULL,NULL
20287857,NULL,NULL,NULL,NULL
12758976,NULL,NULL,NULL,NULL
14953169,NULL,NULL,NULL,NULL
19035211,NULL,NULL,NULL,NULL
12464016,NULL,NULL,NULL,NULL
20135313,NULL,NULL,NULL,NULL
13411190,NULL,NULL,NULL,NULL
12602131,NULL,NULL,NULL,NULL
12703803,NULL,NULL,NULL,NULL
15155997,NULL,NULL,NULL,NULL
20039555,NULL,NULL,NULL,NULL
20660597,NULL,NULL,NULL,NULL
13017475,NULL,NULL,NULL,NULL
